,Season,Name,Transfer Sum,From,FromCountry,FromLanguage,FromLanguageFamily,To,ToCountry,ToLanguage,ToLanguageFamily
3729,Zugänge 11/12,Yves Scherrer,-,Aargau U21,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
3730,Zugänge 11/12,Philipp Bachmann,Leih-Ende,FC Schötz,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
3731,Zugänge 11/12,Samuel Huber,Leih-Ende,FC Wangen b. O.,Switzerland,German,Germanic,FC Aarau,Switzerland,German,Germanic
3732,Abgänge 11/12,Yves Scherrer,Leihe,FC Aarau,Switzerland,German,Germanic,FC Baden,Switzerland,German,Germanic
3733,Abgänge 11/12,Samuel Huber,ablösefrei,FC Aarau,Switzerland,German,Germanic,FC Muri,Switzerland,German,Germanic
3734,Abgänge 11/12,Michael Ludäscher,ablösefrei,FC Aarau,Switzerland,German,Germanic,FC Baden,Switzerland,German,Germanic
3735,Abgänge 11/12,Tobias Müller,ablösefrei,FC Aarau,Switzerland,German,Germanic,FC Muri,Switzerland,German,Germanic
3736,Abgänge 11/12,Loris Benito,ablösefrei,FC Aarau,Switzerland,German,Germanic,FC Zürich,Switzerland,German,Germanic
3737,Abgänge 11/12,Altay Kahraman,ablösefrei,FC Aarau,Switzerland,German,Germanic,SC Cham,Switzerland,German,Germanic
3738,Abgänge 11/12,Emir Sinanovic,ablösefrei,FC Aarau,Switzerland,German,Germanic,FC Wangen b. O.,Switzerland,German,Germanic
3739,Abgänge 11/12,Zelimir Skopljak,ablösefrei,FC Aarau,Switzerland,German,Germanic,SC Zofingen,Switzerland,German,Germanic
3740,Abgänge 11/12,Skender Zeqiri,Leihe,FC Aarau,Switzerland,German,Germanic,FC Schötz,Switzerland,German,Germanic
3741,Abgänge 11/12,Philipp Bachmann,Leihe,FC Aarau,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
3742,Abgänge 11/12,Sascha Studer,Leihe,FC Aarau,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3743,Abgänge 11/12,Philipp Bachmann,Leihe,FC Aarau,Switzerland,German,Germanic,FC Schötz,Switzerland,German,Germanic
3744,Abgänge 11/12,Shkëlzen Gashi,Leih-Ende,FC Aarau,Switzerland,German,Germanic,Xamax,Switzerland,French,Romance
3745,Abgänge 11/12,Michele Polverino,-,FC Aarau,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3746,Abgänge 11/12,Giuseppe Rapisarda,-,FC Aarau,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3747,Abgänge 11/12,Aleksandar Mitreski,-,FC Aarau,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3748,Abgänge 11/12,András Vági,-,FC Aarau,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3749,Abgänge 11/12,Patrick Bengondo,-,FC Aarau,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3750,Zugänge 20/21,Fuad Rahimi,ablösefrei,FC Wil 1900,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3751,Zugänge 20/21,Nico Hug,ablösefrei,SC Freiburg II,Germany,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3752,Zugänge 20/21,Matteo Di Giusto,?,FC Zürich U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3753,Zugänge 20/21,Sebastian Santin,?,WSG Tirol,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3754,Zugänge 20/21,Joël Schmied,?,BSC Young Boys,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3755,Zugänge 20/21,Linus Obexer,Leihe,BSC Young Boys,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3756,Zugänge 20/21,Besart Bajrami,Leih-Ende,FC Balzers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3757,Zugänge 20/21,Yago Gomes do Nascimento,-,Vaduz II,Lichtenstein,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3758,Zugänge 20/21,Besart Bajrami,-,Vaduz II,Lichtenstein,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3759,Zugänge 20/21,Dejan Djokic,-,Vaduz II,Lichtenstein,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3760,Abgänge 20/21,Aron Sele,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Chur 97,Switzerland,German,Germanic
3761,Abgänge 20/21,Jens Hofer,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Biel-Bienne,Switzerland,German,Germanic
3762,Abgänge 20/21,Manuel Mikus,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3763,Abgänge 20/21,Noah Frick,ablösefrei,FC Vaduz,Switzerland,German,Germanic,NE Xamax,Switzerland,French,Romance
3764,Abgänge 20/21,Berkay Sülüngöz,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Altay SK,Turkey,Turkish,Turkic
3765,Abgänge 20/21,Besart Bajrami,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3766,Abgänge 20/21,Linus Obexer,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,BSC Young Boys,Switzerland,German,Germanic
3767,Zugänge 19/20,Yannick Schmid,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3768,Zugänge 19/20,Jens Hofer,ablösefrei,FC Münsingen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3769,Zugänge 19/20,Nicolae Milinceanu,ablösefrei,FC Chiasso,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3770,Zugänge 19/20,Gion Chande,ablösefrei,FC Wil 1900,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3771,Zugänge 19/20,Cédric Gasser,ablösefrei,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3772,Zugänge 19/20,Tunahan Cicek,ablösefrei,NE Xamax,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
3773,Zugänge 19/20,Pius Dorn,ablösefrei,A. Lustenau,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3774,Zugänge 19/20,Denis Simani,ablösefrei,Rapperswil-Jona,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3775,Zugänge 19/20,Dominik Schwizer,Leihe,FC Thun,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3776,Zugänge 19/20,Fuad Rahimi,Leihe,FC Wil 1900,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3777,Zugänge 19/20,Gianni Antoniazzi,?,FC Zürich U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3778,Zugänge 19/20,Ferhat Saglam,Leih-Ende,FC Balzers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3779,Abgänge 19/20,Andreas Hirzel,176 Tsd. €,FC Vaduz,Switzerland,German,Germanic,FC Thun,Switzerland,German,Germanic
3780,Abgänge 19/20,Maurice Brunner,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Rapperswil-Jona,Switzerland,German,Germanic
3781,Abgänge 19/20,Mario Bühler,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3782,Abgänge 19/20,Nils von Niederhäusern,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3783,Abgänge 19/20,Armando Majer,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Eschen-Mauren,Switzerland,German,Germanic
3784,Abgänge 19/20,Igor Tadic,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC Kriens,Switzerland,German,Germanic
3785,Abgänge 19/20,Tomislav Puljic,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Emmenbrücke,Switzerland,German,Germanic
3786,Abgänge 19/20,Christopher Drazan,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Dornbirn,Austria,German,Germanic
3787,Abgänge 19/20,Philipp Muntwiler,?,FC Vaduz,Switzerland,German,Germanic,FC Wil 1900,Switzerland,German,Germanic
3788,Abgänge 19/20,Jodel Dossou,?,FC Vaduz,Switzerland,German,Germanic,TSV Hartberg,Austria,German,Germanic
3789,Abgänge 19/20,Ferhat Saglam,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3790,Abgänge 19/20,Manuel Mikus,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3791,Zugänge 18/19,Manuel Sutter,ablösefrei,FC Winterthur,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3792,Zugänge 18/19,Sandro Wieser,ablösefrei,FC Reading,England,English,Germanic,FC Vaduz,Switzerland,German,Germanic
3793,Zugänge 18/19,Berkay Sülüngöz,ablösefrei,Rapperswil-Jona,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3794,Zugänge 18/19,Christopher Drazan,ablösefrei,A. Lustenau,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3795,Zugänge 18/19,Igor Tadic,ablösefrei,FC Wohlen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3796,Zugänge 18/19,Jodel Dossou,ablösefrei,A. Lustenau,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3797,Zugänge 18/19,Aron Sele,ablösefrei,FC Balzers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3798,Zugänge 18/19,Benjamin Büchel,ablösefrei,FC Thalwil,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3799,Zugänge 18/19,Andreas Hirzel,ablösefrei,Hamburger SV,Germany,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3800,Zugänge 18/19,Boris Prokopic,ablösefrei,SCR Altach,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3801,Zugänge 18/19,Sadik Vitija,Leihe,GC Zürich U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3802,Zugänge 18/19,Gabriel Lüchinger,?,SV Ried,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3803,Zugänge 18/19,Noah Blasucci,?,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3804,Zugänge 18/19,Gianni Antoniazzi,Leihe,FC Zürich U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3805,Zugänge 18/19,Manuel Mikus,-,Vaduz II,Lichtenstein,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3806,Zugänge 18/19,Cédric Chevalley,-,Vaduz II,Lichtenstein,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3807,Zugänge 18/19,Noah Frick,-,FC Vaduz U18,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3808,Zugänge 18/19,Ferhat Saglam,-,FC Vaduz U18,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3809,Abgänge 18/19,Marvin Pfründer,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Köniz,Switzerland,German,Germanic
3810,Abgänge 18/19,Marko Devic,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Sabah FK,Azerbaijan,Azerbaijani,Turkic
3811,Abgänge 18/19,Axel Borgmann,ablösefrei,FC Vaduz,Switzerland,German,Germanic,VVV-Venlo,Netherlands,Dutch,Germanic
3812,Abgänge 18/19,Nicolas Jüllich,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Sonnenhof-Gr.,Germany,German,Germanic
3813,Abgänge 18/19,Robin Kamber,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Grasshoppers,Switzerland,German,Germanic
3814,Abgänge 18/19,Benjamin Siegrist,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Dundee United,Scotland,English,Germanic
3815,Abgänge 18/19,Enrico Schirinzi,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Breitenrain,Switzerland,German,Germanic
3816,Abgänge 18/19,Noah Blasucci,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Sion,Switzerland,French,Romance
3817,Abgänge 18/19,Diego Ciccone,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Rapperswil-Jona,Switzerland,German,Germanic
3818,Abgänge 18/19,Cédric Chevalley,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Eschen-Mauren,Switzerland,German,Germanic
3819,Abgänge 18/19,Aldin Turkes,?,FC Vaduz,Switzerland,German,Germanic,Rapperswil-Jona,Switzerland,German,Germanic
3820,Abgänge 18/19,Armando Majer,Leihe,FC Vaduz,Switzerland,German,Germanic,Eschen-Mauren,Switzerland,German,Germanic
3821,Abgänge 18/19,Thomas Konrad,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3822,Abgänge 18/19,Yones Felfel,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3823,Abgänge 18/19,Peter Jehle,-,FC Vaduz,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3824,Abgänge 18/19,Franz Burgmeier,-,FC Vaduz,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3825,Abgänge 18/19,Marco Mathys,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3826,Zugänge 17/18,Marko Devic,ablösefrei,FK Rostov,Russia,Russian,Slavic,FC Vaduz,Switzerland,German,Germanic
3827,Zugänge 17/18,Sherko Gubari,Leihe,Grasshoppers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3828,Zugänge 17/18,Mohamed Coulibaly,ablösefrei,UD Logroñés,Spain,Spanish,Romance,FC Vaduz,Switzerland,German,Germanic
3829,Zugänge 17/18,Milan Gajic,ablösefrei,BSC Young Boys,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3830,Zugänge 17/18,Armando Majer,ablösefrei,St. Gallen U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3831,Zugänge 17/18,Nils von Niederhäusern,ablösefrei,FC Zürich U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3832,Zugänge 17/18,Nicolas Jüllich,ablösefrei,Sonnenhof-Gr.,Germany,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3833,Zugänge 17/18,Enrico Schirinzi,ablösefrei,FC Thun,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3834,Zugänge 17/18,Tomislav Puljic,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3835,Zugänge 17/18,Boris Babic,Leihe,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3836,Zugänge 17/18,Justin Ospelt,-,FC Vaduz U18,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3837,Zugänge 17/18,Daniel Kaufmann,Leih-Ende,FC Balzers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3838,Abgänge 17/18,Stjepan Kukuruzovic,171 Tsd. €,FC Vaduz,Switzerland,German,Germanic,FC St. Gallen,Switzerland,German,Germanic
3839,Abgänge 17/18,Daniel Kaufmann,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3840,Abgänge 17/18,Albion Avdijaj,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Grasshoppers,Switzerland,German,Germanic
3841,Abgänge 17/18,Nicolas Hasler,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Toronto FC,United States,English,Germanic
3842,Abgänge 17/18,Ali Messaoud,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Excelsior,Netherlands,Dutch,Germanic
3843,Abgänge 17/18,Matthias Strohmaier,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Schweinfurt 05,Germany,German,Germanic
3844,Abgänge 17/18,Christian Baldinger,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SR Delémont,Switzerland,French,Romance
3845,Abgänge 17/18,Ramon Cecchini,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC YF Juventus,Switzerland,German,Germanic
3846,Abgänge 17/18,Moreno Costanzo,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Thun,Switzerland,German,Germanic
3847,Abgänge 17/18,Daniel Kaufmann,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3848,Abgänge 17/18,Aldin Turkes,Leihe,FC Vaduz,Switzerland,German,Germanic,Rapperswil-Jona,Switzerland,German,Germanic
3849,Abgänge 17/18,Simone Grippo,?,FC Vaduz,Switzerland,German,Germanic,Real Saragossa,Spain,Spanish,Romance
3850,Abgänge 17/18,Gonzalo Zárate,?,FC Vaduz,Switzerland,German,Germanic,Lausanne-Sport,Switzerland,French,Romance
3851,Abgänge 17/18,Sherko Gubari,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,Grasshoppers,Switzerland,German,Germanic
3852,Abgänge 17/18,Dejan Janjatovic,-,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3853,Zugänge 16/17,Moreno Costanzo,300 Tsd. €,BSC Young Boys,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3854,Zugänge 16/17,Benjamin Siegrist,250 Tsd. €,Aston Villa,England,English,Germanic,FC Vaduz,Switzerland,German,Germanic
3855,Zugänge 16/17,Marvin Pfründer,50 Tsd. €,FC Köniz,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3856,Zugänge 16/17,Maximilian Göppel,ablösefrei,FC Balzers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3857,Zugänge 16/17,Marco Mathys,ablösefrei,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3858,Zugänge 16/17,Gonzalo Zárate,ablösefrei,FC Thun,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3859,Zugänge 16/17,Maurice Brunner,ablösefrei,FC Biel-Bienne,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3860,Zugänge 16/17,Matthias Strohmaier,ablösefrei,B. München II,Germany,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3861,Zugänge 16/17,Thomas Konrad,ablösefrei,Dundee FC,Scotland,English,Germanic,FC Vaduz,Switzerland,German,Germanic
3862,Zugänge 16/17,Gion Chande,Leihe,FC Basel U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3863,Zugänge 16/17,Caleb Stanko,Leihe,SC Freiburg,Germany,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3864,Zugänge 16/17,Aldin Turkes,?,FC Zürich,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3865,Zugänge 16/17,Daniel Kaufmann,Leih-Ende,FC Chiasso,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3866,Abgänge 16/17,Manuel Sutter,100 Tsd. €,FC Vaduz,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3867,Abgänge 16/17,Florian Stahel,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Wohlen,Switzerland,German,Germanic
3868,Abgänge 16/17,Nick von Niederhäusern,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3869,Abgänge 16/17,Oliver Klaus,ablösefrei,FC Vaduz,Switzerland,German,Germanic,BSC Old Boys,Switzerland,German,Germanic
3870,Abgänge 16/17,Ali Messaoud,Leihe,FC Vaduz,Switzerland,German,Germanic,NEC Nijmegen,Netherlands,Dutch,Germanic
3871,Abgänge 16/17,Pascal Schürpf,?,FC Vaduz,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
3872,Abgänge 16/17,Robin Kamber,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3873,Abgänge 16/17,Daniel Kaufmann,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Chiasso,Switzerland,Italian,Romance
3874,Abgänge 16/17,Gion Chande,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,FC Basel U21,Switzerland,German,Germanic
3875,Zugänge 15/16,Yones Felfel,ablösefrei,Vestsjaelland,Denmark,Danish,Germanic,FC Vaduz,Switzerland,German,Germanic
3876,Zugänge 15/16,Mario Bühler,ablösefrei,FC Wohlen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3877,Zugänge 15/16,Stjepan Kukuruzovic,ablösefrei,Ferencváros,Hungary,Hungarian,Ugric,FC Vaduz,Switzerland,German,Germanic
3878,Zugänge 15/16,Ali Messaoud,ablösefrei,Willem II,Netherlands,Dutch,Germanic,FC Vaduz,Switzerland,German,Germanic
3879,Zugänge 15/16,Albion Avdijaj,ablösefrei,Wolfsburg II,Germany,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3880,Zugänge 15/16,Armando Sadiku,Leihe,FC Zürich,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3881,Zugänge 15/16,Dejan Janjatovic,?,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3882,Zugänge 15/16,Levent Gülen,Leihe,Grasshoppers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3883,Zugänge 15/16,Robin Kamber,?,FC Basel U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3884,Zugänge 15/16,Mauro Caballero,Leihe,FC Porto B,Portugal,Portuguese,Romance,FC Vaduz,Switzerland,German,Germanic
3885,Zugänge 15/16,Moreno Costanzo,Leihe,BSC Young Boys,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3886,Zugänge 15/16,Christian Baldinger,?,FC Basel U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3887,Zugänge 15/16,Thomas Fekete,Leihe,BSC Young Boys,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3888,Zugänge 15/16,Pascal Albrecht,Leihe,St. Gallen U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3889,Zugänge 15/16,Axel Borgmann,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,FC Vaduz,Switzerland,German,Germanic
3890,Abgänge 15/16,Markus Neumayr,100 Tsd. €,FC Vaduz,Switzerland,German,Germanic,FC Luzern,Switzerland,German,Germanic
3891,Abgänge 15/16,Andreas Hirzel,50 Tsd. €,FC Vaduz,Switzerland,German,Germanic,Hamburger SV,Germany,German,Germanic
3892,Abgänge 15/16,Pavel Pergl,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Locarno,Switzerland,Italian,Romance
3893,Abgänge 15/16,Mario Sara,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SC Ritzing,Austria,German,Germanic
3894,Abgänge 15/16,Vinzenz Flatz,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Konolfingen,Switzerland,German,Germanic
3895,Abgänge 15/16,Nico Abegglen,?,FC Vaduz,Switzerland,German,Germanic,FC Wohlen,Switzerland,German,Germanic
3896,Abgänge 15/16,Ramon Cecchini,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Winterthur,Switzerland,German,Germanic
3897,Abgänge 15/16,Steven Lang,?,FC Vaduz,Switzerland,German,Germanic,FC St. Gallen,Switzerland,German,Germanic
3898,Abgänge 15/16,Kristian Kuzmanovic,?,FC Vaduz,Switzerland,German,Germanic,FC Schaffhausen,Switzerland,German,Germanic
3899,Abgänge 15/16,Naser Aliji,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,FC Basel,Switzerland,German,Germanic
3900,Abgänge 15/16,Pascal Albrecht,Leih-Ende,FC Vaduz,Switzerland,German,Germanic,St. Gallen U21,Switzerland,German,Germanic
3901,Zugänge 14/15,Naser Aliji,Leihe,FC Basel,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3902,Zugänge 14/15,Pascal Schürpf,ablösefrei,FC Basel,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3903,Zugänge 14/15,Florian Stahel,ablösefrei,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3904,Zugänge 14/15,Steven Lang,ablösefrei,Grasshoppers,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3905,Zugänge 14/15,Michele Polverino,ablösefrei,Wolfsberger AC,Austria,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3906,Zugänge 14/15,Kristian Kuzmanovic,?,FC Winterthur,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3907,Zugänge 14/15,Vinzenz Flatz,?,BSC YB U21,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3908,Zugänge 14/15,Hekuran Kryeziu,Leihe,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3909,Zugänge 14/15,Andreas Hirzel,?,FC Aarau,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3910,Zugänge 14/15,Andreas Hirzel,Leih-Ende,FC Tuggen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3911,Abgänge 14/15,Michele Polverino,ablösefrei,FC Vaduz,Switzerland,German,Germanic,SV Ried,Austria,German,Germanic
3912,Abgänge 14/15,Vladan Milošević,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Vereinslos,Vereinslos,Vereinslos,Vereinslos
3913,Abgänge 14/15,Andrea Maccoppi,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Chiasso,Switzerland,Italian,Romance
3914,Abgänge 14/15,Nicolas Gétaz,ablösefrei,FC Vaduz,Switzerland,German,Germanic,Le Mont LS,France,French,Romance
3915,Abgänge 14/15,Claudio Majer,ablösefrei,FC Vaduz,Switzerland,German,Germanic,FC Balzers,Switzerland,German,Germanic
3916,Abgänge 14/15,Andreas Hirzel,Leihe,FC Vaduz,Switzerland,German,Germanic,FC Tuggen,Switzerland,German,Germanic
3917,Abgänge 14/15,Matthias Baron,-,FC Vaduz,Switzerland,German,Germanic,Karriereende,Karriereende,Karriereende,Karriereende
3918,Zugänge 13/14,Joel Untersee,Leihe,Juventus U19,Italy,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3919,Zugänge 13/14,Manuel Sutter,ablösefrei,FC St. Gallen,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3920,Zugänge 13/14,Markus Neumayr,ablösefrei,AC Bellinzona,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3921,Zugänge 13/14,Pavel Pergl,ablösefrei,AC Bellinzona,Switzerland,Italian,Romance,FC Vaduz,Switzerland,German,Germanic
3922,Zugänge 13/14,Nick von Niederhäusern,ablösefrei,FC Winterthur,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3923,Zugänge 13/14,Haris Handzic,ablösefrei,Rudar Prijedor,Bosnia-Herzegovina,Bosnian,Slavic,FC Vaduz,Switzerland,German,Germanic
3924,Zugänge 13/14,Philipp Muntwiler,?,FC Luzern,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
3925,Zugänge 13/14,Kwang-ryong Pak,Leihe,FC Basel,Switzerland,German,Germanic,FC Vaduz,Switzerland,German,Germanic
